Time,Open,High,Low,Close,Volume
1.70949E+12,62635.9,62936.8,62635.8,62873.3,
1.70949E+12,62873.4,62925.4,62711.1,62797.1,
1.7095E+12,62797.1,62933.5,62639,62828.8,
1.7095E+12,62828.8,62901.7,62685,62895.5,
1.7095E+12,62895.5,63330.9,62750,62897.9,
1.70951E+12,62897.9,63222.1,62760.6,63178.5,
1.70951E+12,63178.5,64429.3,62299,63544.5,
1.70951E+12,63544.5,63931.2,63335.4,63587.6,
1.70952E+12,63589.1,63988.2,63153.4,63744.8,
1.70952E+12,63744.9,63816.2,63396.6,63523.9,
1.70952E+12,63524,63835.9,63420.4,63680,
1.70953E+12,63680,63762.1,63249.1,63406.1,
1.70953E+12,63406.1,63762.3,63375.3,63745.5,
1.70954E+12,63745.5,64390.2,63544,64120.6,
1.70954E+12,64120.6,65690.9,64078.2,65331.4,
1.70954E+12,65331.3,65717.4,64700,65383.7,
1.70955E+12,65383.8,65408.6,64785.1,65153.9,
1.70955E+12,65153.9,65314.1,64906.7,65314,
1.70955E+12,65313.9,65343.1,64936.7,65199.9,
1.70956E+12,65199.9,65755.8,65100.7,65173.2,
1.70956E+12,65173.3,66482.8,64566.3,66223.8,
1.70956E+12,66223.7,66666.6,65880,66505.4,
1.70957E+12,66505.4,66880,66100,66618.7,
1.70957E+12,66618.8,67648.6,66245,66935.9,
1.70958E+12,66936,67161,66156.1,66688.1,
1.70958E+12,66688.2,67536.1,66365.5,67483.2,
1.70958E+12,67483.2,67864,67134.2,67485.9,
1.70959E+12,67485.9,67711.6,66813.1,67452.9,
1.70959E+12,67452.7,68000,67301.1,67997.6,
1.70959E+12,67997.5,68600,67452.5,68296.4,
1.7096E+12,68296.5,68552.6,67827,68114.3,
1.7096E+12,68114.3,68824.7,68063.9,68603.3,
1.7096E+12,68603.4,68639.2,67800,68225.2,
1.70961E+12,68225.2,68323,67616.2,68203.8,
1.70961E+12,68203.7,68484.5,66963.5,67450.1,
1.70961E+12,67447,67447,65021.1,67062.4,
1.70962E+12,67062.4,67566.7,66700.1,67368.4,
1.70962E+12,67368.5,67438.5,66179.6,66223.8,
1.70963E+12,66223.8,66988.8,65600,66962.1,
1.70963E+12,66962,66977.7,66149.7,66518.9,
1.70963E+12,66518.9,67290.3,66518.9,66902.1,
1.70964E+12,66902.1,66995.6,66555.7,66749,
1.70964E+12,66749.1,67435.7,66669.5,67399.1,
1.70964E+12,67399.1,68142,67383,67851.9,
1.70965E+12,67851.9,68920.3,67313.4,68809.6,
1.70965E+12,68809.6,69350,66484,66841.3,
1.70965E+12,66839.8,67096.5,64536.6,65621.9,
1.70966E+12,65621.9,65705.3,63500.1,65660.7,
1.70966E+12,65660.7,65660.7,63751.8,64075.9,
1.70967E+12,64075.8,64329.9,59112,61510.2,
1.70967E+12,61497.3,63221.9,61202.3,61956.6,
1.70967E+12,61956.7,64035.5,61940,63301.1,
1.70968E+12,63301.2,63621.3,62504,63439.2,
1.70968E+12,63439.3,64393.9,63272,63747.4,
1.70968E+12,63747.5,64186,63420.4,63475.5,
1.70969E+12,63475.5,63838.8,63132.5,63160,
1.70969E+12,63159.9,63562.4,62829.3,62851.5,
1.70969E+12,62851.4,63421,62833.1,63323.6,
1.7097E+12,63323.6,64659.4,63313.3,64652.1,
1.7097E+12,64652,66498.6,64293.2,66475.9,
1.7097E+12,66476.4,66600,65759.6,65798,
1.70971E+12,65797.6,66846.6,65528.5,66759.4,
1.70971E+12,66759.3,67729.5,66641.1,67015.9,
1.70972E+12,67015.8,67449.8,66117.4,66192.5,
1.70972E+12,66192.5,66850.4,66187,66729.9,
1.70972E+12,66730,67419.3,66440.8,67383.9,
1.70973E+12,67383.9,67689.8,64615.5,65999.9,
1.70973E+12,66000,66730,65379.7,66394.1,
1.70973E+12,66394,67299,65902.2,65938.3,
1.70974E+12,65938.3,66733.3,65330.2,66541.3,
1.70974E+12,66541.3,67204.4,66275,67162.2,
1.70974E+12,67164.2,67424.3,66700,67397.2,
1.70975E+12,67397.2,67570,66666,67162.8,
1.70975E+12,67162,67322.2,66702,66803.5,
1.70976E+12,66803.5,67425.2,66720,66934.1,
1.70976E+12,66934.1,66934.1,66323,66475.2,
1.70976E+12,66475.1,66547.4,65930.7,65972.6,
1.70977E+12,65972.6,66313.7,65750.6,66128.1,
1.70977E+12,66128,66322.3,65750.8,66255.5,
1.70977E+12,66255.6,66502,65609.3,66483.9,
1.70978E+12,66483.9,66539,65926,66174.1,
1.70978E+12,66174.1,66438.1,65891.7,65914.9,
1.70978E+12,65915,66235,65715.8,65905.5,
1.70979E+12,65905.5,66195.1,65702.8,65852.8,
1.70979E+12,65852.8,66254.3,65723.6,65931.7,
1.70979E+12,65931.6,66536.1,65831.7,66447.8,
1.7098E+12,66447.8,67107.8,66404.2,66728.7,
1.7098E+12,66728.7,66982.6,66583.8,66774.7,
1.70981E+12,66774.7,67027.8,66698.2,66964.6,
1.70981E+12,66964.5,67350,66534,66974.9,
1.70981E+12,66975,67194.4,66637.8,66782.7,
1.70982E+12,66782.7,67088.8,66653.5,66978,
1.70982E+12,66978,67994,66588,67090,
1.70982E+12,67090.1,67650,66804.3,67317.1,
1.70983E+12,67317.2,67547.6,67068.5,67369.1,
1.70983E+12,67369.1,68101.3,67283,67655.1,
1.70983E+12,67656.4,67853.8,67464.2,67667.9,
1.70984E+12,67668,67925,67273.1,67559.3,
1.70984E+12,67559.4,67974.8,67519.5,67590,
1.70985E+12,67590,67626.6,67082.4,67301.7,
1.70985E+12,67303,67550,67030.8,67153.3,
1.70985E+12,67153.3,67240,66852.1,66870,
1.70986E+12,66870,67167.6,66800,67130.8,
1.70986E+12,67130.8,67330,66871.2,66998.9,
1.70986E+12,66999,67192.7,66895.4,67184.9,
1.70987E+12,67184.9,67339.6,67054.3,67219.9,
1.70987E+12,67220,67313.3,67051.7,67135.3,
1.70987E+12,67135.3,67170.4,66818.1,66961.4,
1.70988E+12,66961.4,67682,66891.1,67634,
1.70988E+12,67634,67719.3,67272,67308.5,
1.70988E+12,67308.5,67477.8,67093,67280.4,
1.70989E+12,67280.4,67492.6,67100,67202,
1.70989E+12,67202,67476.5,67168.4,67396.6,
1.7099E+12,67396.5,67838,67335.2,67822,
1.7099E+12,67821.5,67860,67428.8,67517.2,
1.7099E+12,67517.1,67950,67350,67836.9,
1.70991E+12,67836.9,68732,67600,68501.6,
1.70991E+12,68500.7,70330.8,67219.4,67685.8,
1.70991E+12,67685.8,68000,66120,67863.7,
1.70992E+12,67863.8,68876.9,67713.8,68402.2,
1.70992E+12,68402.2,68876,68129.2,68624.8,
1.70992E+12,68624.8,68922,68167.1,68922,
1.70993E+12,68921.9,69447,68835.2,69116.6,
1.70993E+12,69116.6,69227.8,67820,68219.9,
1.70994E+12,68220,68476.8,68038,68141.1,
1.70994E+12,68141,68442.8,68074.1,68180.2,
1.70994E+12,68180.2,68343.9,68061.5,68150.9,
1.70995E+12,68150.9,68218.8,67908.7,67971.7,
1.70995E+12,67971.8,68280.7,67920.9,68209.6,
1.70995E+12,68209.6,68337,68130,68297.1,
1.70996E+12,68297.2,68436.9,68179.3,68350.6,
1.70996E+12,68350.6,68361,68202,68299.6,
1.70996E+12,68299.7,68588.8,68202.9,68486.3,
1.70997E+12,68486.4,68608.7,68321.9,68336.3,
1.70997E+12,68336.3,68530.5,68336.3,68366.9,
1.70997E+12,68366.9,68433.6,68200,68366.5,
1.70998E+12,68366.6,68380.3,67996,68223.9,
1.70998E+12,68223.9,68410.6,68185.3,68360.3,
1.70999E+12,68360.3,68554.7,68243.5,68524.8,
1.70999E+12,68524.7,68580,68363.7,68400.3,
1.70999E+12,68400.2,68448.7,68125.4,68189,
1.71E+12,68189,68411,68188.9,68341.6,
1.71E+12,68341.5,68373.9,68062.6,68160,
1.71E+12,68160,68294.9,68050,68218.3,
1.71001E+12,68218.3,68391.8,68172.3,68308.7,
1.71001E+12,68308.7,68391,68199,68255,
1.71001E+12,68255,68425.2,68254.9,68395,
1.71002E+12,68394.9,68492.9,68266.2,68432,
1.71002E+12,68431.9,68469.7,68372,68412.7,
1.71003E+12,68412.6,68497.8,68313.6,68360.1,
1.71003E+12,68360.2,68508.2,68262.5,68399.9,
1.71003E+12,68400,69344,68370.3,69029.7,
1.71004E+12,69029.8,69292.9,68828.9,68886.2,
1.71004E+12,68886.2,69225.4,68764.8,69208.1,
1.71004E+12,69208,69780,69099.1,69492.5,
1.71005E+12,69492.5,69609.7,69253.4,69402.2,
1.71005E+12,69402.2,69471.7,69125.6,69405.8,
1.71005E+12,69405.7,69527.4,69305.6,69430,
1.71006E+12,69429.9,69799.8,69413.3,69734.7,
1.71006E+12,69734.7,69991.8,69227.3,69902.5,
1.71006E+12,69902.5,69999.8,69653.2,69857.4,
1.71007E+12,69857.5,69941.6,69474.2,69639.5,
1.71007E+12,69639.6,69937.7,69496.3,69845.9,
1.71008E+12,69845.9,69899.9,69150,69388.8,
1.71008E+12,69388.7,69539.9,68672.9,69332.4,
1.71008E+12,69332.3,69497.5,69025,69254.7,
1.71009E+12,69254.6,69845.9,69232,69503.4,
1.71009E+12,69503.4,69676.1,69398.3,69484,
1.71009E+12,69484,69545,69239.2,69298,
1.7101E+12,69298,69522.9,69168.9,69465,
1.7101E+12,69465.1,69522.7,69300,69372.8,
1.7101E+12,69372.8,69455,69150.3,69175.8,
1.71011E+12,69175.7,69175.7,68155,68465.2,
1.71011E+12,68465.1,69053.7,68406.6,69001.8,
1.71012E+12,69001.8,69016.3,67000,68149.9,
1.71012E+12,68150,68450.1,67633.3,68365.5,
1.71012E+12,68365.5,68595,68300,68376,
1.71013E+12,68375.9,68697,68350,68657.4,
1.71013E+12,68657.4,68880.9,68525.5,68600.4,
1.71013E+12,68600.3,68863,68553.8,68609.2,
1.71014E+12,68609.1,69412,68502.4,69393.3,
1.71014E+12,69393.2,71537.7,69340.8,71223.8,
1.71014E+12,71223.9,71883,71211.5,71315,
1.71015E+12,71315,71974.9,71280,71894.6,
1.71015E+12,71894.6,71988,71526.8,71579.1,
1.71015E+12,71579.1,72346.3,71309.3,71558.6,
1.71016E+12,71558.6,72294.2,71433.4,72059.1,
1.71016E+12,72059.2,72498.3,71405.2,71584.9,
1.71017E+12,71584.9,72450,71567.4,72247.9,
1.71017E+12,72247.9,72772.5,72033.1,72061.4,
1.71017E+12,72061.3,72685.6,71850.1,72570,
1.71018E+12,72570.1,72673.1,72286,72548,
1.71018E+12,72548,72700,72247.2,72557.1,
1.71018E+12,72557.1,72890,71800,72041.3,
1.71019E+12,72041.3,72326.2,71884.7,72186,
1.71019E+12,72186,72702.3,72105.9,72595.2,
1.71019E+12,72595.2,72850,72473.3,72516.6,
1.7102E+12,72516.5,72523.9,72129.1,72153.8,
1.7102E+12,72153.9,72424.6,72059.3,72068.4,
1.71021E+12,72068.3,72571,71962,72530.6,
1.71021E+12,72530.6,72530.7,72224.7,72274.8,
1.71021E+12,72274.9,72346.1,71300,71673.4,
1.71022E+12,71673.3,72184.7,71342,71870.9,
1.71022E+12,71870.8,72155,71767.2,72043,
1.71022E+12,72043,72346.3,71490,72331,
1.71023E+12,72331,72425,72069.1,72175.5,
1.71023E+12,72175.6,72254.9,71438.5,71753,
1.71023E+12,71752.9,72169.9,71745.8,72019.5,
1.71024E+12,72019.5,72089,71711.2,71937.8,
1.71024E+12,71937.7,72461.4,71930.4,72098.7,
1.71024E+12,72098.7,72400,71501.6,72263.9,
1.71025E+12,72264,72416.4,71744.4,72376.5,
1.71025E+12,72376.5,73370,71660.4,71730.1,
1.71026E+12,71730.1,72153.9,70777.7,71779.2,
1.71026E+12,71779.2,71910,70012,70571.8,
1.71026E+12,70571.7,71227.2,68600,71161.2,
1.71027E+12,71161.2,71575.2,70531.5,71476.5,
1.71027E+12,71476.6,71730.9,71270,71403.1,
1.71027E+12,71403,71408.1,70650,71094,
1.71028E+12,71094.1,71192.4,70623.8,70894.9,
1.71028E+12,70895,71333.1,70716.9,71220.8,
1.71028E+12,71220.9,71623.3,71089.5,71503.2,
1.71029E+12,71503.3,71815.6,71388.1,71476.4,
1.71029E+12,71476.4,72200,71440,72076.7,
1.7103E+12,72076.7,72164.3,71936.3,72042.9,
1.7103E+12,72042.9,72300,71950,72135.8,
1.7103E+12,72135.8,72299.2,71990,72292.8,
1.71031E+12,72292.8,72294.2,72050.8,72227.4,
1.71031E+12,72227.5,72851.2,72180,72798.9,
1.71031E+12,72795.4,73311.7,72707.4,72964,
1.71032E+12,72964.1,73755,72934.1,73511.4,
1.71032E+12,73511.4,73700,73220,73389.2,
1.71032E+12,73389.3,73485,73196.5,73334.5,
1.71033E+12,73334.5,73556.3,73122.2,73149.9,
1.71033E+12,73149.8,73276.9,72525.5,72875.9,
1.71033E+12,72875.9,73124.6,71671.1,72240,
1.71034E+12,72239.9,72972.1,72050,72414.3,
1.71034E+12,72414.2,73191.4,72342.8,72670.2,
1.71035E+12,72670.2,73086,72410.6,73058.8,
1.71035E+12,73058.7,73268.4,72732,72889.3,
1.71035E+12,72889.3,73336.9,72777.9,73199.9,
1.71036E+12,73199.8,73421.6,72831.9,73399.9,
1.71036E+12,73399.9,73485.1,72976.4,73146,
1.71036E+12,73145.9,73438.5,72983.4,73295.4,
1.71037E+12,73295.4,73332.1,72883.2,73003.6,
1.71037E+12,73003.6,73188,72950,73127.6,
1.71037E+12,73127.6,73237,72813.6,72900,
1.71038E+12,72899.9,73023.8,72540.5,72993.5,
1.71038E+12,72993.4,73299.9,72871.3,73089.9,
1.71039E+12,73089.9,73385,73073.7,73333.3,
1.71039E+12,73333.3,73769.6,72720,73008.7,
1.71039E+12,73008.7,73251.3,72780,73210.6,
1.7104E+12,73210.7,73688,73178.1,73644.6,
1.7104E+12,73644.5,73881.4,73152.6,73280.7,
1.7104E+12,73280.7,73598,73270.2,73384.6,
1.71041E+12,73384.6,73572.8,73216,73391.4,
1.71041E+12,73391.4,73413.3,72902.1,73037.5,
1.71041E+12,73037.5,73086.4,72678,72939.4,
1.71042E+12,72939.4,73115.5,72372,72891.7,
1.71042E+12,72891.8,72967.5,71511,71951.3,
1.71042E+12,71951.2,72626.7,71250,71772,
1.71043E+12,71771.9,72150,70563,70904.5,
1.71043E+12,70904.5,71538.2,69900,71412,
1.71044E+12,71412,71548,70758.6,71097.2,
1.71044E+12,71097.1,71101.8,69338.8,70154,
1.71044E+12,70153,70520.8,68600,69500.4,
1.71045E+12,69500.4,71316.3,69392.1,70810.8,
1.71045E+12,70810.8,71219.5,70356,71163.8,
1.71045E+12,71163.8,71731.4,71143.8,71594,
1.71046E+12,71594.1,71785,71432.6,71455.5,
1.71046E+12,71455.6,72500,71321,71971,
1.71046E+12,71970.9,72132.6,71667.9,71700,
1.71047E+12,71699.9,71835,67828.3,69062.4,
1.71047E+12,69062.5,69475,66660.1,68266,
1.71048E+12,68266,68548,66905,67477.3,
1.71048E+12,67477.2,68294.8,67160.9,67478.8,
1.71048E+12,67478.7,68733.9,67462.5,68708.4,
1.71049E+12,68708.4,68910.5,68171.2,68487.4,
1.71049E+12,68487.4,68665.5,67058,67122.6,
1.71049E+12,67123.1,68194,65580,67857.8,
1.7105E+12,67857.8,68160.2,67277.4,67308.8,
1.7105E+12,67308.9,67960,66800,67818.3,
1.7105E+12,67818.3,68128.8,67528.8,67962.6,
1.71051E+12,67962.7,68700,67444.9,68498,
1.71051E+12,68498,68678.7,67877,68655.7,
1.71051E+12,68655.7,68777,68145.3,68199.2,
1.71052E+12,68199.2,68473,67568,67954.3,
1.71052E+12,67954.3,68379.3,67658.4,68262.3,
1.71053E+12,68262.2,70528.8,68249.2,70276,
1.71053E+12,70275.9,70715.9,68577,69003,
1.71053E+12,69002.9,69013.2,67420,67906.5,
1.71054E+12,67906.6,68345.1,67859.7,68342.3,
1.71054E+12,68342.2,69222,68228.5,69123.7,
1.71054E+12,69126.2,69813.6,68809.1,69552.2,
1.71055E+12,69552.1,70097.6,69461.7,69690.3,
1.71055E+12,69690.2,69927.9,69097.6,69332.4,
1.71055E+12,69332.5,69374.9,68967.1,69120,
1.71056E+12,69119.9,69482,69026.8,69247.6,
1.71056E+12,69247.6,69353.3,68853,69058.6,
1.71057E+12,69058.6,69156.7,68646,69032.4,
1.71057E+12,69032.4,69296.7,68979.7,69234.4,
1.71057E+12,69234.4,69527.6,69190,69490.2,
1.71058E+12,69490.2,69490.2,69010,69082.8,
1.71058E+12,69083.2,69212.1,68888,68995,
1.71058E+12,68995,69054.5,68351.9,68471.4,
1.71059E+12,68471.3,68618.9,67739.6,68300.1,
1.71059E+12,68300,68501.5,67912.2,67931,
1.71059E+12,67931.1,68321.5,67667.4,67750.1,
1.7106E+12,67750.1,68291.5,67576,68237,
1.7106E+12,68237.1,68557.6,67890,68431.8,
1.7106E+12,68431.9,68477,68161.6,68235.5,
1.71061E+12,68235.4,68295,67166,67325.9,
1.71061E+12,67326,67431.3,66700,67079.6,
1.71062E+12,67079.6,67785,66933.1,66969.1,
1.71062E+12,66969.1,67600,66762.2,67172.3,
1.71062E+12,67172.4,67297.8,66050,66284,
1.71063E+12,66283.9,66851.2,65840,66398.6,
1.71063E+12,66398.6,66429.2,64750,65351,
1.71063E+12,65351,66349,65166.6,65273.4,
1.71064E+12,65273.4,66248,65273.4,66213.1,
1.71064E+12,66213.1,66630.7,66074.1,66402.9,
1.71064E+12,66403,66619.9,66233.8,66574.4,
1.71065E+12,66574.5,66600,66303.5,66391.2,
1.71065E+12,66391.1,66583.3,66026.5,66284.1,
1.71066E+12,66284,66407.2,65000,65007,
1.71066E+12,65007.1,65846.4,64559.8,65681.2,
1.71066E+12,65681.1,66795,65333,66559.3,
1.71067E+12,66559.2,66877,66320,66505,
1.71067E+12,66504.9,67475.4,66446.5,67225.3,
1.71067E+12,67225.3,67600,66955.7,67015,
1.71068E+12,67014.9,67474.8,66500,66640.6,
1.71068E+12,66640.7,67538.9,66638.1,67186,
1.71068E+12,67186,67713.3,66941.5,67652.6,
1.71069E+12,67652.6,68199,67273.1,68009.8,
1.71069E+12,68009.9,68447.9,67812.2,68066.6,
1.71069E+12,68066.7,68757.1,67955.3,68592.4,
1.7107E+12,68592.4,68679.5,68111.8,68230,
1.7107E+12,68230,68634.6,68144.1,68575.5,
1.71071E+12,68575.5,68722.7,68252,68325.1,
1.71071E+12,68325.1,68430,68001.6,68201.2,
1.71071E+12,68201.1,68972.4,68201.1,68269.2,
1.71072E+12,68269.2,68742,68118.7,68447.9,
1.71072E+12,68447.9,68486.6,67335,67360.8,
1.71072E+12,67360.9,67841.8,66814.6,67686.6,
1.71073E+12,67686.7,68283,67435.6,67817.5,
1.71073E+12,67817.6,68222,67792.6,68038.1,
1.71073E+12,68038.1,68640,67760.1,68422.1,
1.71074E+12,68422,69044.4,68274.8,68746.5,
1.71074E+12,68746.6,68783.4,68450.1,68530.2,
1.71075E+12,68530.3,68534.2,68160,68262.9,
1.71075E+12,68262.9,68276.2,67350.6,68086.6,
1.71075E+12,68086.7,68294.2,67682.8,67899.2,
1.71076E+12,67899.3,68270.6,67739.3,68187.3,
1.71076E+12,68187.3,68557.9,68075.6,68307.7,
1.71076E+12,68307.6,68670,68070.9,68608.1,
1.71077E+12,68608.2,68685.3,67186.4,67605.8,
1.71077E+12,67605.7,67875.9,66705,67045.2,
1.71077E+12,67045.2,67525.5,66658,67509.2,
1.71078E+12,67509.2,68140,67012.3,67180,
1.71078E+12,67179.9,67548.2,66601.6,67432.2,
1.71078E+12,67432.3,67507.7,66990.4,67054,
1.71079E+12,67054,67497.6,66910.9,66985.7,
1.71079E+12,66985.8,67436.8,66985.8,67412,
1.7108E+12,67411.9,67977,67387.3,67673.9,
1.7108E+12,67673.8,67770,67336.4,67740.4,
1.7108E+12,67740.4,68054.9,67562.4,67660,
1.71081E+12,67660,68178.6,66913,67146.9,
1.71081E+12,67146.9,67230,65850,65899.1,
1.71081E+12,65899.4,66445.3,65547.8,65929.4,
1.71082E+12,65929.4,66108.7,64893.1,65930.5,
1.71082E+12,65930.4,66044,65065,65401.8,
1.71082E+12,65401.8,65677.5,64675.2,65265.9,
1.71083E+12,65265.8,65498.5,64640.5,64977.1,
1.71083E+12,64977.2,64977.2,63625,64742.1,
1.71084E+12,64742.1,64750,63150,63534.2,
1.71084E+12,63534.2,64275.5,63050,64184.5,
1.71084E+12,64184.4,64199.9,62758.4,63303.4,
1.71085E+12,63303.5,63457.8,62545,63137.1,
1.71085E+12,63137.1,63850.9,63047.3,63668.5,
1.71085E+12,63668.5,63921.8,63101.3,63606.8,
1.71086E+12,63606.9,63606.9,62412.1,62928.4,
1.71086E+12,62928.4,64198.7,62632,64084,
1.71086E+12,64084.1,65096.8,64003,65008.9,
1.71087E+12,65009,65802.8,64666,64916.5,
1.71087E+12,64916.4,64989,64207.8,64762.9,
1.71087E+12,64762.9,65353.8,64425.7,64435,
1.71088E+12,64435,64549.2,63590,63814.7,
1.71088E+12,63814.8,64158.8,63587.3,63998.8,
1.71089E+12,63998.9,64086.9,62500,62682.6,
1.71089E+12,62682.6,62850,61582.8,61974.1,
1.71089E+12,61974.1,63455.1,61882,63283.5,
1.7109E+12,63283.5,63304.3,61908,62430.1,
1.7109E+12,62430.1,63092.6,62278.2,62930,
1.7109E+12,62929.9,63544.1,61661.7,61894.8,
1.71091E+12,61896.3,62392.7,61110,61694.5,
1.71091E+12,61694.5,61837,60800,61596.4,
1.71091E+12,61596,62093.5,61567.2,61800.7,
1.71092E+12,61800.7,63248.8,61772.7,62995.1,
1.71092E+12,62995.1,63363.5,62726.4,62737.6,
1.71093E+12,62737.5,63429.6,62676.6,63259.1,
1.71093E+12,63259.2,63344.4,62863.7,63088.1,
1.71093E+12,63088.1,64010,63018.4,63432,
1.71094E+12,63432,64380,63211.5,64102,
1.71094E+12,64101.7,64107.1,63113.6,63640.5,
1.71094E+12,63640.6,64376.3,63487.3,64261.7,
1.71095E+12,64261.8,64450,63439.8,63649,
1.71095E+12,63648.9,63835,62057.7,63139.8,
1.71095E+12,63144.8,64872,62873.9,64149.9,
1.71096E+12,64149.9,65545.4,63908,65455.4,
1.71096E+12,65455.5,66062.4,65130,65821.6,
1.71096E+12,65821.6,67850,65692.3,67092.2,
1.71097E+12,67094.6,67940,66947.1,67716.9,
1.71097E+12,67716.9,68140,67404,67714.5,
1.71098E+12,67714.6,68100,67456.6,67876.4,
1.71098E+12,67876.4,68293.9,67470,67696.2,
1.71098E+12,67696.3,68003.7,67694.7,67835.4,
1.71099E+12,67835.4,67981.5,67539.1,67575.9,
1.71099E+12,67576,67797.9,66400.4,66707.8,
1.71099E+12,66707.8,67016,66547.1,66774.9,
1.711E+12,66774.9,67147.4,66129,67059.3,
1.711E+12,67059.2,67384.6,66938.8,67019.1,
1.711E+12,67019.1,67383.1,66958,67031.8,
1.71101E+12,67031.8,67716.6,67017.2,67336.1,
1.71101E+12,67336,67403.5,66695.6,66899.6,
1.71102E+12,66899.5,67075.3,66705.7,67015.9,
1.71102E+12,67016,67279.6,66780,67082.3,
1.71102E+12,67082.3,67534.2,67044.6,67292.3,
1.71103E+12,67292.2,67774.3,66650.6,66782.1,
1.71103E+12,66782.2,67448.3,66573,66915.8,
1.71103E+12,66915.9,67032.5,66105.8,66601.6,
1.71104E+12,66601.6,66883.7,66222,66844.1,
1.71104E+12,66844.1,67066.6,65715,65785.1,
1.71104E+12,65784.6,65932.8,64924.6,65194.5,
1.71105E+12,65194.4,65634.4,65004,65276,
1.71105E+12,65274.3,66000,64550.1,65535.7,
1.71105E+12,65535.7,65789.6,65139.7,65693.2,
1.71106E+12,65693.1,65903.7,65376.8,65430.6,
1.71106E+12,65430.5,65680.5,65310,65539.9,
1.71107E+12,65539.9,66050,65408.4,65843.8,
1.71107E+12,65843.8,65973.1,65236,65284.2,
1.71107E+12,65284.1,65769.2,65163,65689.9,
1.71108E+12,65689.9,66200,65625,66017.8,
1.71108E+12,66017.8,66356,65801.4,66180,
1.71108E+12,66180,66484.8,65977.9,66470.1,
1.71109E+12,66470.2,66691.9,66335.9,66486.8,
1.71109E+12,66486.8,66486.8,66158,66223.4,
1.71109E+12,66223.3,66413,65849.1,65900,
1.7111E+12,65900.1,66110.1,65381,65536.2,
